Contract ID,NAICS,Date Signed,Contracting Agency ID,PSC,Region,Business Entity ID,Action Obligation ($),Modification Count,Total Modified Action Obligation ($),Competition Type,Bids
VA24817C0131,236220,2017-07-19,3600,Y1DZ,Southeast,HGUTF9NJDLE5,172561,1,2898,Restricted,1
36C25919C0112,236220,2019-04-03,3600,Z2DA,West,XHJUKTAPU9F9,147118,2,2969,Open,4
FA442724C0026,236220,2024-09-23,5700,Y1JZ,West,D97BFKSVCZ67,1187613,0,0,Open,""
W917PM07C0050,236220,2007-05-12,2100,5680,Southeast,LN9PU5M2YZN5,3617177,7,1246712,Open,10
VA249C1136,236220,2011-06-29,3600,Z141,Southeast,FAYAL13F2KB1,54964,0,0,Restricted,1
VA69DC0421,236220,2008-02-13,3600,Z141,Midwest,H8KMD811NZE3,11798,0,0,Restricted,1
W90U4210C4120,236220,2010-07-20,2100,Y199,Southeast,LN9PU5M2YZN5,363814,1,217748,Open,1
DEFE0004867,236220,2010-07-26,8900,Z199,Northeast,C182X9R8L164,250000,0,0,Restricted,1
89503119CWA000040,236220,2019-09-19,8900,Z2AA,Southwest,GC3HV939PV87,472000,2,11144,Open,9
75N99020C00061,236220,2020-09-18,7529,Y1JZ,Midwest,EH16M4534MD3,1296495,2,135023,Restricted,1
W50S6P23C0002,236220,2023-09-20,2100,Z2JZ,Southeast,HYKFFLK3EDF3,597628,0,0,Restricted,1
FA810119CA031,236220,2019-07-11,5700,Z2JZ,Southwest,VT9LNBB822A4,387846,0,0,Open,""
W91B4N10C8227,236220,2010-07-14,2100,Y111,Southeast,LN9PU5M2YZN5,49635,1,0,Open,1
N0042124C0020,236220,2024-01-17,1700,Z2AA,Southeast,VUR8QKPP8NY3,85119,0,0,Open,""
AE118620220,236220,2003-10-27,1630,Y199,Southeast,RQ3CN4HB52E4,0,1,31019,Open,""
V671C6638A,236220,2005-02-02,3600,Y141,Southwest,JLT5LGZ3U5A3,35366,0,0,Restricted,1
HSBP1017C00149,236220,2017-09-29,7014,Y1BZ,Southwest,DP31KANLHAT1,351183,2,6169,Restricted,1
12805B19C0008,236220,2019-09-23,12H2,Y1DB,Southwest,ZRBDH5JSVQU1,726915,1,19743,Restricted,1
36C77623C0114,236220,2023-09-20,3600,Y1DA,Midwest,EBZXA889Q338,39026964,1,7052,Open,1
W9128F09C0023,236220,2009-07-14,2100,Y119,Midwest,SDFXV9LBMN63,3877400,24,490916,Open,7
W9124719C0016,236220,2019-06-07,2100,Y1QA,Southeast,FC5EMM6NFN85,184066,2,8072,Restricted,1
W912DQ12C4008,236220,2012-07-25,2100,Y1AA,Southeast,NN2NGPDNCK23,24650000,41,13113183,Open,6
